provinsi,tahun,crime_total,is_outlier,population,population_density,pop_extrapolated,crime_rate_per100k,unemployment_rate,pulau,region,pulau_enc,region_enc,crime_rate_per100k_scaled,population_scaled,population_density_scaled,unemployment_rate_scaled
Maluku,2020,5350.0,False,1848900.0,39.0,False,289.4,5.065,Maluku Papua,Maluku,3,8,1.5156778115862564,-0.5557978511451687,-0.2675608868918436,1.0527979118264836
Maluku,2021,3139.0,False,1862600.0,40.0,False,168.5,5.065,Maluku Papua,Maluku,3,8,0.1121603405555641,-0.5545565726433026,-0.2671847452450473,1.0527979118264836
Maluku Utara,2015,814.0,False,1744435.0,36.8,,107.4,5.065,Maluku Papua,Maluku,3,8,-0.5971441878147857,-0.5652628262325731,-0.2683883985147956,1.0527979118264836
Maluku Utara,2016,1096.0,False,1764844.0,37.2,,145.0,5.065,Maluku Papua,Maluku,3,8,-0.160649093433032,-0.5634136836818734,-0.268237941856077,1.0527979118264836
Maluku Utara,2017,789.0,False,1785493.0,37.7,,172.8,5.065,Maluku Papua,Maluku,3,8,0.162078662519435,-0.5615427961063236,-0.2680498710326788,1.0527979118264836
Maluku Utara,2020,850.0,False,1848900.0,39.0,,289.4,5.065,Maluku Papua,Maluku,3,8,1.5156778115862564,-0.5557978511451687,-0.2675608868918436,1.0527979118264836
Maluku Utara,2021,1008.0,False,1299200.0,41.0,False,77.6,5.065,Maluku Papua,Maluku,3,8,-0.9430897679364952,-0.6056030184791674,-0.2668086035982509,1.0527979118264836
Nusa Tenggara Barat,2015,6015.0,False,5019507.0,269.8,True,119.8,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.4531936779654841,-0.2685273177899787,-0.1807473948112468,-1.4674962185744205
Nusa Tenggara Barat,2016,7779.0,False,5078235.0,273.0,True,153.2,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.065456014339139,-0.2632063102091326,-0.1795437415414985,-1.4674962185744205
Nusa Tenggara Barat,2017,8132.0,False,5137650.0,276.2,True,158.3,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.006250562707571,-0.2578230574946528,-0.1783400882717501,-1.4674962185744205
Nusa Tenggara Barat,2018,6451.0,False,5197761.0,279.4,True,124.1,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.4032753560016133,-0.2523767442081074,-0.1771364350020018,-1.4674962185744205
Nusa Tenggara Barat,2019,8185.0,False,5258575.0,282.7,True,155.7,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.0364337341275862,-0.246866736119605,-0.1758951675675739,-1.4674962185744205
Nusa Tenggara Barat,2020,8591.0,False,5320100.0,286.0,False,161.5,3.015,Bali Nusra,Nusa Tenggara,0,9,0.0308979559632163,-0.2412923083949838,-0.174653900133146,-1.4674962185744205
Nusa Tenggara Barat,2021,6296.0,False,5390000.0,290.0,False,116.8,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.4880204142193474,-0.2349590699073605,-0.1731493335459606,-1.4674962185744205
Nusa Tenggara Timur,2015,6709.0,False,5024696.0,102.8,True,133.5,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.2941515824061748,-0.2680571722318631,-0.2435630498262367,-1.4674962185744205
Nusa Tenggara Timur,2016,8713.0,False,5083485.0,104.0,True,171.4,3.015,Bali Nusra,Nusa Tenggara,0,9,0.1458261856009654,-0.2627306377905343,-0.2431116798500811,-1.4674962185744205
Nusa Tenggara Timur,2017,6729.0,False,5142962.0,105.3,True,130.8,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.3254956450346516,-0.2573417676113015,-0.2426226957092458,-1.4674962185744205
Nusa Tenggara Timur,2018,6257.0,False,5203134.0,106.5,True,120.3,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.4473892219231735,-0.2518899274642734,-0.2421713257330902,-1.4674962185744205
Nusa Tenggara Timur,2019,5865.0,False,5264011.0,107.7,True,111.4,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.5507085394763014,-0.2463742113067477,-0.2417199557569346,-1.4674962185744205
Nusa Tenggara Timur,2020,4790.0,False,5325600.0,109.0,False,89.9,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.8003001492956553,-0.2407939849088332,-0.2412309716160993,-1.4674962185744205
Nusa Tenggara Timur,2021,4909.0,False,5387700.0,111.0,False,91.1,3.015,Bali Nusra,Nusa Tenggara,0,9,-0.78636945479411,-0.2351674597288416,-0.2404786883225066,-1.4674962185744205
Papua,2015,7194.0,False,1744435.0,36.8,,107.4,5.065,Maluku Papua,Papua,3,10,-0.5971441878147857,-0.5652628262325731,-0.2683883985147956,1.0527979118264836
Papua,2016,8103.0,False,1764844.0,37.2,,145.0,5.065,Maluku Papua,Papua,3,10,-0.160649093433032,-0.5634136836818734,-0.268237941856077,1.0527979118264836
Papua,2017,6785.0,False,1785493.0,37.7,,172.8,5.065,Maluku Papua,Papua,3,10,0.162078662519435,-0.5615427961063236,-0.2680498710326788,1.0527979118264836
Papua,2018,7311.0,False,1806383.0,38.1,,152.3,5.065,Maluku Papua,Papua,3,10,-0.0759040352152977,-0.5596500729016534,-0.2678994143739603,1.0527979118264836
Papua,2019,6994.0,False,1827518.0,38.5,,191.2,5.065,Maluku Papua,Papua,3,10,0.3756826448764632,-0.5577351516507818,-0.2677489577152418,1.0527979118264836
Papua,2020,6962.0,False,1848900.0,39.0,,289.4,5.065,Maluku Papua,Papua,3,10,1.5156778115862564,-0.5557978511451687,-0.2675608868918436,1.0527979118264836
Papua,2021,6236.0,False,1580900.0,40.5,,123.05,5.065,Maluku Papua,Papua,3,10,-0.4154647136904654,-0.580079795561235,-0.2669966744216491,1.0527979118264836
Papua Barat,2015,1356.0,False,1744435.0,36.8,,107.4,5.065,Maluku Papua,Papua,3,10,-0.5971441878147857,-0.5652628262325731,-0.2683883985147956,1.0527979118264836
Papua Barat,2016,3123.0,False,1764844.0,37.2,,145.0,5.065,Maluku Papua,Papua,3,10,-0.160649093433032,-0.5634136836818734,-0.268237941856077,1.0527979118264836
Papua Barat,2017,2284.0,False,1785493.0,37.7,,172.8,5.065,Maluku Papua,Papua,3,10,0.162078662519435,-0.5615427961063236,-0.2680498710326788,1.0527979118264836
Papua Barat,2018,3475.0,False,1806383.0,38.1,,152.3,5.065,Maluku Papua,Papua,3,10,-0.0759040352152977,-0.5596500729016534,-0.2678994143739603,1.0527979118264836
Papua Barat,2019,2972.0,False,1827518.0,38.5,,191.2,5.065,Maluku Papua,Papua,3,10,0.3756826448764632,-0.5577351516507818,-0.2677489577152418,1.0527979118264836
Papua Barat,2020,3162.0,False,1848900.0,39.0,,289.4,5.065,Maluku Papua,Papua,3,10,1.5156778115862564,-0.5557978511451687,-0.2675608868918436,1.0527979118264836
Papua Barat,2021,2784.0,False,1580900.0,40.5,,123.05,5.065,Maluku Papua,Papua,3,10,-0.4154647136904654,-0.580079795561235,-0.2669966744216491,1.0527979118264836
Riau,2015,9595.0,False,6032824.0,68.9,True,159.0,4.24,Sumatera,Sumatera Bagian Tengah,5,16,0.0018756757516635,-0.1767164705143999,-0.2563142516526329,0.0385332008114859
Riau,2016,8520.0,False,6103408.0,69.7,True,139.6,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.223337218689986,-0.1703212587059535,-0.2560133383351958,0.0385332008114859
Riau,2017,6869.0,False,6174818.0,70.5,True,111.2,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.5530303218932255,-0.1638512077703143,-0.2557124250177587,0.0385332008114859
Riau,2018,7246.0,False,6247064.0,71.3,True,116.0,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.4973075438870443,-0.1573054116647803,-0.2554115117003216,0.0385332008114859
Riau,2019,6570.0,False,6320154.0,72.2,True,104.0,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.6366144889024976,-0.1506831455551896,-0.2550729842182049,0.0385332008114859
Riau,2020,8194.0,False,6394100.0,73.0,False,128.1,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.3568397076631289,-0.1439833221902999,-0.2547720709007678,0.0385332008114859
Riau,2021,7512.0,False,6493600.0,75.0,False,115.7,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.5007902175124306,-0.1349681973044842,-0.2540197876071751,0.0385332008114859
Sulawesi Barat,2018,1817.0,False,1386565.0,83.0,True,131.0,3.1225,Sulawesi,Sulawesi Bagian Barat,4,11,-0.3231738626177275,-0.5976873764123405,-0.2510106544328044,-1.3353344531997386
Sulawesi Barat,2019,1863.0,False,1402787.0,84.0,True,132.8,3.1225,Sulawesi,Sulawesi Bagian Barat,4,11,-0.3022778208654094,-0.5962175939410068,-0.250634512786008,-1.3353344531997386
Sulawesi Barat,2020,1704.0,False,1419200.0,85.0,False,120.1,3.1225,Sulawesi,Sulawesi Bagian Barat,4,11,-0.4497110043400978,-0.5947305060540631,-0.2502583711392117,-1.3353344531997386
Sulawesi Barat,2021,1500.0,False,1436800.0,86.0,False,104.4,3.1225,Sulawesi,Sulawesi Bagian Barat,4,11,-0.6319709240686491,-0.5931358708983812,-0.2498822294924153,-1.3353344531997386
Sulawesi Selatan,2015,16088.0,False,8560834.0,183.0,True,187.9,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,0.3373732349972138,0.0523320306171669,-0.2133964897531697,-1.3353344531997386
Sulawesi Selatan,2016,15071.0,False,8660996.0,185.2,True,174.0,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,0.1760093570209802,0.0614071355298611,-0.2125689781302177,-1.3353344531997386
Sulawesi Selatan,2017,21616.0,False,8762330.0,187.3,True,246.7,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,1.019977265572935,0.0705884286472404,-0.2117790806719454,-1.3353344531997386
Sulawesi Selatan,2018,21498.0,False,8864849.0,189.5,True,242.5,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,0.9712198348175264,0.0798770878248177,-0.2109515690489934,-1.3353344531997386
Sulawesi Selatan,2019,16008.0,False,8968568.0,191.8,True,178.5,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,0.2282494614017752,0.089274472126646,-0.2100864432613618,-1.3353344531997386
Sulawesi Selatan,2020,12815.0,False,9073500.0,194.0,False,141.2,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.2047629593545923,0.0987817594082381,-0.2092589316384099,-1.3353344531997386
Sulawesi Selatan,2021,14636.0,False,9139500.0,196.0,False,160.1,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,0.0146454790447467,0.1047616412420455,-0.2085066483448172,-1.3353344531997386
Sulawesi Tengah,2015,8988.0,False,2817004.0,45.3,True,319.1,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,1.860462500499504,-0.4680834947385586,-0.2651911945170266,-1.3353344531997386
Sulawesi Tengah,2016,9602.0,False,2849963.0,45.8,True,336.9,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,2.067101135605759,-0.4650972685967334,-0.2650031236936285,-1.3353344531997386
Sulawesi Tengah,2017,10240.0,False,2883307.0,46.4,True,355.1,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,2.2783833355458643,-0.4620761598108778,-0.2647774387055507,-1.3353344531997386
Sulawesi Tengah,2018,9379.0,False,2917042.0,46.9,True,321.5,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,1.8883238895025944,-0.4590196247553703,-0.2645893678821525,-1.3353344531997386
Sulawesi Tengah,2019,6265.0,False,2951171.0,47.4,True,212.3,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,0.620630689861969,-0.4559273916174004,-0.2644012970587543,-1.3353344531997386
Sulawesi Tengah,2020,5454.0,False,2985700.0,48.0,False,182.7,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,0.2770068921571838,-0.4527989167713468,-0.2641756120706765,-1.3353344531997386
Sulawesi Tengah,2021,5139.0,False,3021900.0,49.0,False,170.1,3.1225,Sulawesi,Sulawesi Bagian Tengah,4,13,0.1307345998909578,-0.4495190421897737,-0.2637994704238802,-1.3353344531997386
Sulawesi Tenggara,2015,3655.0,False,2476589.0,65.1,True,147.6,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.1304659220130171,-0.4989265473818243,-0.257743589910459,-1.3353344531997386
Sulawesi Tenggara,2016,3756.0,False,2505566.0,65.9,True,149.9,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.1037654242183885,-0.4963011074439722,-0.2574426765930219,-1.3353344531997386
Sulawesi Tenggara,2017,2866.0,False,2534881.0,66.6,True,113.1,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.5309733889324456,-0.4936450432627895,-0.2571793774402645,-1.3353344531997386
Sulawesi Tenggara,2018,1263.0,False,2564539.0,67.4,True,49.2,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-1.2727828711397349,-0.4909579018169249,-0.2568784641228274,-1.3353344531997386
Sulawesi Tenggara,2019,1213.0,False,2594544.0,68.2,True,46.8,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-1.3006442601428254,-0.4882393206892978,-0.2565775508053903,-1.3353344531997386
Sulawesi Tenggara,2020,2148.0,False,2624900.0,69.0,False,81.8,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.8943323371810864,-0.4854889374628273,-0.2562766374879532,-1.3353344531997386
Sulawesi Tenggara,2021,2431.0,False,2659200.0,70.0,False,91.4,3.1225,Sulawesi,Sulawesi Bagian Selatan,4,12,-0.7828867811687236,-0.4823812109946516,-0.2559004958411568,-1.3353344531997386
Sulawesi Utara,2015,7837.0,False,2473759.0,178.3,True,316.8,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,1.8337620027048755,-0.4991829574665164,-0.2151643554931125,-1.3353344531997386
Sulawesi Utara,2016,9923.0,False,2502702.0,180.4,True,396.5,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,2.7589922958491777,-0.4965605980738514,-0.2143744580348402,-1.3353344531997386
Sulawesi Utara,2017,7981.0,False,2531984.0,182.5,True,315.2,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,1.8151877433694807,-0.4939075238335855,-0.2135845605765678,-1.3353344531997386
Sulawesi Utara,2018,10247.0,False,2561608.0,184.7,True,400.0,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,2.799623488145352,-0.4912234629329081,-0.2127570489536159,-1.3353344531997386
Sulawesi Utara,2019,7425.0,False,2591579.0,186.8,True,286.5,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,1.4820119665408555,-0.4885079623504681,-0.2119671514953436,-1.3353344531997386
Sulawesi Utara,2020,6274.0,False,2621900.0,189.0,False,239.3,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,0.9340713161467392,-0.4857607502734549,-0.2111396398723916,-1.3353344531997386
Sulawesi Utara,2021,6215.0,False,2638600.0,190.0,False,235.5,3.1225,Sulawesi,Sulawesi Bagian Utara,4,14,0.8899574502251787,-0.4842476589609611,-0.2107634982255952,-1.3353344531997386
Sumatera Barat,2015,16277.0,False,5221793.0,124.5,True,311.7,4.24,Sumatera,Sumatera Bagian Tengah,5,16,1.7745565510733077,-0.2501993423864398,-0.235400776090756,0.0385332008114859
Sumatera Barat,2016,14921.0,False,5282888.0,126.0,True,282.4,4.24,Sumatera,Sumatera Bagian Tengah,5,16,1.434415426993909,-0.2446638744980086,-0.2348365636205614,0.0385332008114859
Sumatera Barat,2017,13205.0,False,5344698.0,127.5,True,247.1,4.24,Sumatera,Sumatera Bagian Tengah,5,16,1.0246208304067836,-0.2390636245563778,-0.2342723511503669,0.0385332008114859
Sumatera Barat,2018,12953.0,False,5407231.0,129.0,True,239.5,4.24,Sumatera,Sumatera Bagian Tengah,5,16,0.9363930985636632,-0.2333978677273857,-0.2337081386801724,0.0385332008114859
Sumatera Barat,2019,11064.0,False,5470495.0,130.5,True,202.2,4.24,Sumatera,Sumatera Bagian Tengah,5,16,0.5033806778072956,-0.2276658791768707,-0.2331439262099779,0.0385332008114859
Sumatera Barat,2020,7992.0,False,5534500.0,132.0,False,144.4,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.1676144406838046,-0.2218667528621307,-0.2325797137397834,0.0385332008114859
Sumatera Barat,2021,5666.0,False,5580200.0,133.0,False,101.5,4.24,Sumatera,Sumatera Bagian Tengah,5,16,-0.6656367691140505,-0.2177261377135701,-0.232203572092987,0.0385332008114859
Sumatera Selatan,2015,20575.0,False,7988980.0,86.8,True,257.5,4.24,Sumatera,Sumatera Bagian Selatan,5,15,1.145353516086843,0.0005196162809534,-0.2495813161749782,0.0385332008114859
Sumatera Selatan,2016,9124.0,False,8082451.0,87.8,True,112.9,4.24,Sumatera,Sumatera Bagian Selatan,5,15,-0.5332951713493697,0.0089884880216778,-0.2492051745281819,0.0385332008114859
Sumatera Selatan,2017,15728.0,False,8177016.0,88.8,True,192.3,4.24,Sumatera,Sumatera Bagian Selatan,5,15,0.3884524481695467,0.0175564808340111,-0.2488290328813855,0.0385332008114859
Sumatera Selatan,2018,13558.0,False,8272687.0,89.9,True,163.9,4.24,Sumatera,Sumatera Bagian Selatan,5,15,0.058759344966307,0.0262246819691957,-0.2484152770699096,0.0385332008114859
Sumatera Selatan,2019,12861.0,False,8369477.0,90.9,True,153.7,4.24,Sumatera,Sumatera Bagian Selatan,5,15,-0.0596515582968284,0.0349942692827445,-0.2480391354231132,0.0385332008114859
Sumatera Selatan,2020,12189.0,False,8467400.0,92.0,False,144.0,4.24,Sumatera,Sumatera Bagian Selatan,5,15,-0.1722580055176531,0.0438665112344402,-0.2476253796116372,0.0385332008114859
Sumatera Selatan,2021,13037.0,False,8550900.0,93.0,False,152.5,4.24,Sumatera,Sumatera Bagian Selatan,5,15,-0.0735822527983736,0.0514319677969087,-0.2472492379648409,0.0385332008114859
Sumatera Utara,2015,35248.0,False,13963213.0,191.5,True,252.4,4.24,Sumatera,Sumatera Bagian Utara,5,17,1.0861480644552757,0.5418106373056899,-0.2101992857554007,0.0385332008114859
Sumatera Utara,2016,37102.0,False,14126582.0,193.8,True,262.6,4.24,Sumatera,Sumatera Bagian Utara,5,17,1.2045589677184112,0.5566125663254972,-0.2093341599677692,0.0385332008114859
Sumatera Utara,2017,39867.0,False,14291863.0,196.0,True,278.9,4.24,Sumatera,Sumatera Bagian Utara,5,17,1.3937842346977347,0.5715877307099444,-0.2085066483448172,0.0385332008114859
Sumatera Utara,2018,32922.0,False,14459078.0,198.3,True,227.7,4.24,Sumatera,Sumatera Bagian Utara,5,17,0.7994079359651339,0.5867381237529763,-0.2076415225571856,0.0385332008114859
Sumatera Utara,2019,30831.0,False,14628249.0,200.7,True,210.8,4.24,Sumatera,Sumatera Bagian Utara,5,17,0.6032173217350374,0.6020657387485373,-0.2067387826048743,0.0385332008114859
Sumatera Utara,2020,32990.0,False,14799400.0,203.0,False,222.9,4.24,Sumatera,Sumatera Bagian Utara,5,17,0.7436851579589527,0.6175727501991126,-0.2058736568172427,0.0385332008114859
Sumatera Utara,2021,36534.0,False,14936200.0,205.0,False,244.6,4.24,Sumatera,Sumatera Bagian Utara,5,17,0.9955985501952308,0.6299674143637316,-0.20512137352365,0.0385332008114859
